plausibility,group,word_num,word,distractor,on_right,correct,rt,sentence,trial_num,subject,MeanCor,N1,N2,PlausibilityValue,oddsratio,Whose,Predictability,logoddsratio,whichfirst,lowerbounddeltap,deltap,logdeltaP
Implausible,10,9,ice,fort,1,1,6.946013991099227,One of my favorite feelings is when I smell ice cream because it's so sweet.,133,79,0.8697183098591549,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,1,NA,NA,NA
Implausible,10,10,cream,naval,0,1,6.395261598115449,One of my favorite feelings is when I smell ice cream because it's so sweet.,133,79,0.8697183098591549,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,0,NA,NA,NA
Implausible,34,7,weight,except,0,1,7.007600613951853,"It was a great event, but the weight lifter finally won the competition.",135,79,0.8697183098591549,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,1,NA,NA,NA
Implausible,34,8,lifter,solute,0,1,7.075808863978387,"It was a great event, but the weight lifter finally won the competition.",135,79,0.8697183098591549,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,0,NA,NA,NA
Plausible,19,15,toilet,fought,0,1,6.77078942390898,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,136,79,0.8697183098591549,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,1,NA,NA,NA
Plausible,19,16,paper,yes,1,1,6.714170529909472,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,136,79,0.8697183098591549,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,0,NA,NA,NA
Plausible,29,5,cafeteria,derives,1,1,6.511745329644728,The new principal visited the cafeteria manager at the end of the school day.,139,79,0.8697183098591549,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,1,NA,NA,NA
Plausible,29,6,manager,coincide,1,0,6.556778356158042,The new principal visited the cafeteria manager at the end of the school day.,139,79,0.8697183098591549,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,0,NA,NA,NA
Implausible,22,6,concert,scored,1,1,6.617402977974478,Jane looked forward to visiting the concert hall after it had been remodeled.,5,81,0.7922535211267606,concert,hall,-0.32401625395582023,0.05123,Staubs,Low,1.5834326472042863,1,NA,NA,NA
Implausible,22,7,hall,exist,1,1,7.076653815443951,Jane looked forward to visiting the concert hall after it had been remodeled.,5,81,0.7922535211267606,concert,hall,-0.32401625395582023,0.05123,Staubs,Low,1.5834326472042863,0,NA,NA,NA
Plausible,41,4,party,manage,1,1,6.620073206530356,Kim heard about the party outfit that her mother had chosen.,7,81,0.7922535211267606,party,outfit,1.8498967460441795,1.54e-5,Staubs,Low,-6.526280420309378,1,NA,NA,NA
Plausible,41,5,outfit,miller,1,1,6.597145701886651,Kim heard about the party outfit that her mother had chosen.,7,81,0.7922535211267606,party,outfit,1.8498967460441795,1.54e-5,Staubs,Low,-6.526280420309378,0,NA,NA,NA
Implausible,10,9,ice,fort,1,1,7.448333860897476,One of my favorite feelings is when I smell ice cream because it's so sweet.,12,81,0.7922535211267606,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,1,NA,NA,NA
Implausible,10,10,cream,naval,0,1,6.376726947898627,One of my favorite feelings is when I smell ice cream because it's so sweet.,12,81,0.7922535211267606,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,0,NA,NA,NA
Plausible,17,7,web,anti,0,0,6.490723534502507,I heard that Billy stumbled upon a web site about dogs.,15,81,0.7922535211267606,web,site,0.4759837460441796,0.1143555,Ours,High,2.3864193665102027,1,NA,NA,NA
Plausible,17,8,site,worst,1,1,7.334981878871814,I heard that Billy stumbled upon a web site about dogs.,15,81,0.7922535211267606,web,site,0.4759837460441796,0.1143555,Ours,High,2.3864193665102027,0,NA,NA,NA
Plausible,1,9,steering,appealed,1,1,7.268920128193722,The hardest part about driving my car is the steering wheel is oddly shaped.,16,81,0.7922535211267606,steering,wheel,1.4259837460441798,0.5464651,Ours,High,3.950577793897361,1,NA,NA,NA
Plausible,1,10,wheel,cares,1,1,6.853299093186078,The hardest part about driving my car is the steering wheel is oddly shaped.,16,81,0.7922535211267606,steering,wheel,1.4259837460441798,0.5464651,Ours,High,3.950577793897361,0,NA,NA,NA
Plausible,19,15,toilet,fought,1,1,6.742880635791903,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,19,81,0.7922535211267606,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,1,NA,NA,NA
Plausible,19,16,paper,yes,0,0,6.049733455231958,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,19,81,0.7922535211267606,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,0,NA,NA,NA
Plausible,13,6,graduate,suppose,1,1,7.214504414151143,Sally said she found that new graduate school everyone was talking about.,20,81,0.7922535211267606,graduate,school,-0.06314625395582052,0.1368266,Ours,High,2.5658217799841996,1,NA,NA,NA
Plausible,13,7,school,honestly,1,1,6.726233402358747,Sally said she found that new graduate school everyone was talking about.,20,81,0.7922535211267606,graduate,school,-0.06314625395582052,0.1368266,Ours,High,2.5658217799841996,0,NA,NA,NA
Implausible,28,5,package,prefer,1,1,6.558197802812269,Jane listened carefully to the package deal to make sure it was a bargain.,21,81,0.7922535211267606,package,deal,-0.9327122539558204,0.006036,Staubs,Low,-0.5551511098412218,1,NA,NA,NA
Implausible,28,6,deal,fat,0,1,6.741700694652055,Jane listened carefully to the package deal to make sure it was a bargain.,21,81,0.7922535211267606,package,deal,-0.9327122539558204,0.006036,Staubs,Low,-0.5551511098412218,0,NA,NA,NA
Implausible,38,4,kitchen,happens,0,1,6.664409020350408,The contractor ordered the kitchen fixtures after the renovation.,26,81,0.7922535211267606,kitchen,fixtures,-1.0196682539558202,1.37e-4,Staubs,Low,-4.340667003900837,1,NA,NA,NA
Implausible,38,5,fixtures,cinnamon,0,1,7.534228326274089,The contractor ordered the kitchen fixtures after the renovation.,26,81,0.7922535211267606,kitchen,fixtures,-1.0196682539558202,1.37e-4,Staubs,Low,-4.340667003900837,0,NA,NA,NA
Plausible,9,3,baking,bailey,0,1,7.266128779556451,My mom loves baking dishes from the new grocery store.,31,81,0.7922535211267606,baking,dishes,2.3843167460441794,0.1538439,Ours,High,2.6830458012264087,1,NA,NA,NA
Plausible,9,4,dishes,quoted,1,1,7.104144092987527,My mom loves baking dishes from the new grocery store.,31,81,0.7922535211267606,baking,dishes,2.3843167460441794,0.1538439,Ours,High,2.6830458012264087,0,NA,NA,NA
Implausible,26,3,garbage,nowhere,1,1,7.5352967024440884,Cindy heard the garbage truck as it drove by her house.,37,81,0.7922535211267606,garbage,truck,-0.32401625395582023,0.015322,Staubs,Low,0.37639705334780515,1,NA,NA,NA
Implausible,26,4,truck,roman,1,1,6.410174881966167,Cindy heard the garbage truck as it drove by her house.,37,81,0.7922535211267606,garbage,truck,-0.32401625395582023,0.015322,Staubs,Low,0.37639705334780515,0,NA,NA,NA
Implausible,8,4,baking,victor,1,0,7.43955930913332,Timmy absolutely loves buying baking sheets with anyone who is willing.,39,81,0.7922535211267606,baking,sheets,-2.4490162539558202,0.1552467,Ours,High,2.6921228138022038,1,NA,NA,NA
Implausible,8,5,sheets,bailey,0,1,7.1372784372603855,Timmy absolutely loves buying baking sheets with anyone who is willing.,39,81,0.7922535211267606,baking,sheets,-2.4490162539558202,0.1552467,Ours,High,2.6921228138022038,0,NA,NA,NA
Implausible,24,3,funeral,cent,0,1,6.822197390620491,Sam phoned the funeral home so that they would send a limousine.,40,81,0.7922535211267606,funeral,home,-1.1990162539558202,0.02871,Staubs,Low,1.004352843386148,1,NA,NA,NA
Implausible,24,4,home,yeah,0,1,6.432940092739179,Sam phoned the funeral home so that they would send a limousine.,40,81,0.7922535211267606,funeral,home,-1.1990162539558202,0.02871,Staubs,Low,1.004352843386148,0,NA,NA,NA
Implausible,34,7,weight,except,1,0,6.541029999189903,"It was a great event, but the weight lifter finally won the competition.",43,81,0.7922535211267606,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,1,NA,NA,NA
Implausible,34,8,lifter,solute,1,1,6.90875477931522,"It was a great event, but the weight lifter finally won the competition.",43,81,0.7922535211267606,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,0,NA,NA,NA
Plausible,29,5,cafeteria,derives,0,1,6.670766320845874,The new principal visited the cafeteria manager at the end of the school day.,48,81,0.7922535211267606,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,1,NA,NA,NA
Plausible,29,6,manager,coincide,0,1,7.317212408359839,The new principal visited the cafeteria manager at the end of the school day.,48,81,0.7922535211267606,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,0,NA,NA,NA
Plausible,11,9,wastewater,implicitly,0,1,7.3758821482150125,I was really worried after I read about the wastewater treatment because it wasn't adequately tested.,49,81,0.7922535211267606,wastewater,treatment,0.7593167460441794,0.1460549,Ours,High,2.6310899276781887,1,NA,NA,NA
Plausible,11,10,treatment,republic,1,1,6.8885724595653635,I was really worried after I read about the wastewater treatment because it wasn't adequately tested.,49,81,0.7922535211267606,wastewater,treatment,0.7593167460441794,0.1460549,Ours,High,2.6310899276781887,0,NA,NA,NA
Plausible,39,3,ceiling,eat,1,1,6.81783057145415,Ricardo painted the ceiling supports while he ate his lunch.,52,81,0.7922535211267606,ceiling,supports,1.9803317460441798,8.08e-5,Staubs,Low,-4.868670964201911,1,NA,NA,NA
Plausible,39,4,supports,breathe,1,0,7.4377951216719325,Ricardo painted the ceiling supports while he ate his lunch.,52,81,0.7922535211267606,ceiling,supports,1.9803317460441798,8.08e-5,Staubs,Low,-4.868670964201911,0,NA,NA,NA
Plausible,37,4,elevator,academia,1,0,8.459564078579602,The maid caught the elevator mechanic who was goofing off.,53,81,0.7922535211267606,elevator,mechanic,0.02380974604418018,1.99e-4,Staubs,Low,-3.9673431050044687,1,NA,NA,NA
Plausible,37,5,mechanic,diaspora,0,0,6.787844982309579,The maid caught the elevator mechanic who was goofing off.,53,81,0.7922535211267606,elevator,mechanic,0.02380974604418018,1.99e-4,Staubs,Low,-3.9673431050044687,0,NA,NA,NA
Plausible,21,10,junk,nova,0,1,6.7661917146603505,Evan said that he shouldn't have thrown out all his junk food since now he feels bad.,60,81,0.7922535211267606,junk,food,1.9368537460441795,0.105548352,Ours,High,2.306276509972274,1,NA,NA,NA
Plausible,21,11,food,hear,0,1,6.628041376179533,Evan said that he shouldn't have thrown out all his junk food since now he feels bad.,60,81,0.7922535211267606,junk,food,1.9368537460441795,0.105548352,Ours,High,2.306276509972274,0,NA,NA,NA
Implausible,40,4,elephant,minimize,0,1,7.410347097821024,The children attended the elephant shows that took place on Tuesday.,61,81,0.7922535211267606,elephant,shows,-1.4979292539558204,1.99e-5,Staubs,Low,-6.2699281979985155,1,NA,NA,NA
Implausible,40,5,shows,doubt,0,1,6.513230110912307,The children attended the elephant shows that took place on Tuesday.,61,81,0.7922535211267606,elephant,shows,-1.4979292539558204,1.99e-5,Staubs,Low,-6.2699281979985155,0,NA,NA,NA
Implausible,12,12,lung,troy,0,1,7.437206366871292,"Due to her difficulty of breathing, Jamie was really worried about having lung cancer because it is hard to treat.",64,81,0.7922535211267606,lung,cancer,-1.0040162539558204,0.1379383,Ours,High,2.57391383298145,1,NA,NA,NA
Implausible,12,13,cancer,wonder,1,1,7.110696122978827,"Due to her difficulty of breathing, Jamie was really worried about having lung cancer because it is hard to treat.",64,81,0.7922535211267606,lung,cancer,-1.0040162539558204,0.1379383,Ours,High,2.57391383298145,0,NA,NA,NA
Plausible,23,6,license,reveals,0,1,6.912742820493176,The new taxi driver needed the license plate for the cab he just bought.,70,81,0.7922535211267606,license,plate,0.6759837460441798,0.0324,Staubs,Low,1.1252657720514594,1,NA,NA,NA
Plausible,23,7,plate,proud,1,1,6.742880635791903,The new taxi driver needed the license plate for the cab he just bought.,70,81,0.7922535211267606,license,plate,0.6759837460441798,0.0324,Staubs,Low,1.1252657720514594,0,NA,NA,NA
Plausible,27,6,traffic,happens,1,1,7.2682230211595655,Nora was held up by the traffic light near the new mall.,74,81,0.7922535211267606,traffic,light,1.9368537460441795,0.013149,Staubs,Low,0.2234530593579569,1,NA,NA,NA
Plausible,27,7,light,yours,1,1,6.459904454377535,Nora was held up by the traffic light near the new mall.,74,81,0.7922535211267606,traffic,light,1.9368537460441795,0.013149,Staubs,Low,0.2234530593579569,0,NA,NA,NA
Implausible,30,3,safety,expect,0,1,7.307872780763706,Mary bought the safety belt because it was a big improvement.,75,81,0.7922535211267606,safety,belt,-1.2805382539558203,0.002332,Staubs,Low,-1.506166382258579,1,NA,NA,NA
Implausible,30,4,belt,ben,0,1,6.914730892718563,Mary bought the safety belt because it was a big improvement.,75,81,0.7922535211267606,safety,belt,-1.2805382539558203,0.002332,Staubs,Low,-1.506166382258579,0,NA,NA,NA
Implausible,20,10,prescription,recipients,0,1,6.731018100482083,The doctor told me to stop my recreational use of prescription drugs in order to prevent any further damage to my skin.,84,81,0.7922535211267606,prescription,drugs,0.009316746044179425,0.1027533,Ours,High,2.2794383189021077,1,NA,NA,NA
Implausible,20,11,drugs,feels,1,1,6.739336627357174,The doctor told me to stop my recreational use of prescription drugs in order to prevent any further damage to my skin.,84,81,0.7922535211267606,prescription,drugs,0.009316746044179425,0.1027533,Ours,High,2.2794383189021077,0,NA,NA,NA
Implausible,2,13,locker,smoked,1,1,7.04141166379481,Kimmy panicked when she realized that she left the faucet running in the locker room after gym class.,90,81,0.7922535211267606,locker,room,-1.4906832539558201,0.5015731,Ours,High,3.8648567087446786,1,NA,NA,NA
Implausible,2,14,room,stars,0,1,6.663132695990803,Kimmy panicked when she realized that she left the faucet running in the locker room after gym class.,90,81,0.7922535211267606,locker,room,-1.4906832539558201,0.5015731,Ours,High,3.8648567087446786,0,NA,NA,NA
Plausible,25,5,station,suppose,0,1,6.7580945044277305,Barbara went over to her station wagon and put some money in the parking meter.,98,81,0.7922535211267606,station,wagon,1.4259837460441798,0.015707,Staubs,Low,0.4012138221140704,1,NA,NA,NA
Plausible,25,6,wagon,creep,0,1,7.13966033596492,Barbara went over to her station wagon and put some money in the parking meter.,98,81,0.7922535211267606,station,wagon,1.4259837460441798,0.015707,Staubs,Low,0.4012138221140704,0,NA,NA,NA
Implausible,6,4,dairy,fined,1,0,6.734591659972948,The manager logged the dairy products in the tracking system.,100,81,0.7922535211267606,dairy,products,-0.8656832539558201,0.1916258,Ours,High,2.9026518612570524,1,NA,NA,NA
Implausible,6,5,products,feedback,1,1,6.601230118728877,The manager logged the dairy products in the tracking system.,100,81,0.7922535211267606,dairy,products,-0.8656832539558201,0.1916258,Ours,High,2.9026518612570524,0,NA,NA,NA
Implausible,42,5,surface,anybody,1,1,6.410174881966167,The astronaut dropped into the surface crater that had been rumored to exist.,103,81,0.7922535211267606,surface,crater,-0.8457552539558204,2.86e-6,Staubs,Low,-8.2098263048972,1,NA,NA,NA
Implausible,42,6,crater,redeem,1,1,6.878326468291325,The astronaut dropped into the surface crater that had been rumored to exist.,103,81,0.7922535211267606,surface,crater,-0.8457552539558204,2.86e-6,Staubs,Low,-8.2098263048972,0,NA,NA,NA
Implausible,4,4,peanut,housed,1,0,8.124446855715847,Jimmy spread out the peanut butter after he finished working.,106,81,0.7922535211267606,peanut,butter,-0.32401625395582023,0.2757128,Ours,High,3.2664670934812383,1,NA,NA,NA
Implausible,4,5,butter,tragic,0,1,7.042286171939743,Jimmy spread out the peanut butter after he finished working.,106,81,0.7922535211267606,peanut,butter,-0.32401625395582023,0.2757128,Ours,High,3.2664670934812383,0,NA,NA,NA
Implausible,41,3,party,sir,0,1,7.637716432664798,Kim modeled the party outfit that her mother had chosen.,8,83,0.9738675958188153,party,outfit,-1.12401625395582,1.54e-5,Staubs,Low,-6.526280420309378,1,NA,NA,NA
Implausible,41,4,outfit,manage,1,1,7.933438387627489,Kim modeled the party outfit that her mother had chosen.,8,83,0.9738675958188153,party,outfit,-1.12401625395582,1.54e-5,Staubs,Low,-6.526280420309378,0,NA,NA,NA
Implausible,27,5,traffic,yeah,1,1,6.535241271013659,Nora was slowed at the traffic light near the new mall.,21,83,0.9738675958188153,traffic,light,-0.9906832539558201,0.013149,Staubs,Low,0.2234530593579569,1,NA,NA,NA
Implausible,27,6,light,happens,1,1,6.470799503782602,Nora was slowed at the traffic light near the new mall.,21,83,0.9738675958188153,traffic,light,-0.9906832539558201,0.013149,Staubs,Low,0.2234530593579569,0,NA,NA,NA
Implausible,1,9,steering,appealed,1,1,6.999422467507961,The hardest part about painting my car is the steering wheel is oddly shaped.,32,83,0.9738675958188153,steering,wheel,-2.10662525395582,0.5464651,Ours,High,3.950577793897361,1,NA,NA,NA
Implausible,1,10,wheel,cares,1,1,6.683360945766275,The hardest part about painting my car is the steering wheel is oddly shaped.,32,83,0.9738675958188153,steering,wheel,-2.10662525395582,0.5464651,Ours,High,3.950577793897361,0,NA,NA,NA
Plausible,6,4,dairy,fined,0,1,7.515889085215125,The manager found the dairy products in the tracking system.,34,83,0.9738675958188153,dairy,products,0.9368537460441795,0.1916258,Ours,High,2.9026518612570524,1,NA,NA,NA
Plausible,6,5,products,feedback,1,1,7.30854279753919,The manager found the dairy products in the tracking system.,34,83,0.9738675958188153,dairy,products,0.9368537460441795,0.1916258,Ours,High,2.9026518612570524,0,NA,NA,NA
Plausible,36,4,bathroom,declined,1,1,6.961296045910167,The visitors dirtied the bathroom towels on the first day of their stay.,35,83,0.9738675958188153,bathroom,towels,1.34265074604418,3.19e-4,Staubs,Low,-3.4954568269441175,1,NA,NA,NA
Plausible,36,5,towels,genera,0,1,6.548219102762372,The visitors dirtied the bathroom towels on the first day of their stay.,35,83,0.9738675958188153,bathroom,towels,1.34265074604418,3.19e-4,Staubs,Low,-3.4954568269441175,0,NA,NA,NA
Plausible,34,7,weight,except,0,1,7.509883061154913,"It required a great effort, but the weight lifter finally won the competition.",36,83,0.9738675958188153,weight,lifter,-0.4544512539558201,7.38e-4,Staubs,Low,-2.6567041051284885,1,NA,NA,NA
Plausible,34,8,lifter,solute,0,1,7.258412150595307,"It required a great effort, but the weight lifter finally won the competition.",36,83,0.9738675958188153,weight,lifter,-0.4544512539558201,7.38e-4,Staubs,Low,-2.6567041051284885,0,NA,NA,NA
Implausible,25,5,station,suppose,0,1,7.564238475170491,Barbara went over in her station wagon and put some money in the parking meter.,37,83,0.9738675958188153,station,wagon,-0.8892332539558203,0.015707,Staubs,Low,0.4012138221140704,1,NA,NA,NA
Implausible,25,6,wagon,creep,0,1,7.570443252057374,Barbara went over in her station wagon and put some money in the parking meter.,37,83,0.9738675958188153,station,wagon,-0.8892332539558203,0.015707,Staubs,Low,0.4012138221140704,0,NA,NA,NA
Plausible,28,4,package,bye,0,1,6.340359303727752,Jane carefully examined the package deal to make sure it was a bargain.,40,83,0.9738675958188153,package,deal,2.21765074604418,0.006036,Staubs,Low,-0.5551511098412218,1,NA,NA,NA
Plausible,28,5,deal,prefer,1,1,6.976348070447749,Jane carefully examined the package deal to make sure it was a bargain.,40,83,0.9738675958188153,package,deal,2.21765074604418,0.006036,Staubs,Low,-0.5551511098412218,0,NA,NA,NA
Plausible,20,8,prescription,encouraged,0,1,6.957497370876951,The doctor told me to pick up my prescription drugs in order to prevent any further damage to my skin.,42,83,0.9738675958188153,prescription,drugs,1.9803317460441798,0.1027533,Ours,High,2.2794383189021077,1,NA,NA,NA
Plausible,20,9,drugs,pre,0,1,6.530877627725885,The doctor told me to pick up my prescription drugs in order to prevent any further damage to my skin.,42,83,0.9738675958188153,prescription,drugs,1.9803317460441798,0.1027533,Ours,High,2.2794383189021077,0,NA,NA,NA
Plausible,22,7,concert,exist,0,1,7.010311867307229,Jane looked forward to going to the concert hall after it had been remodeled.,43,83,0.9738675958188153,concert,hall,1.5455487460441795,0.05123,Staubs,Low,1.5834326472042863,1,NA,NA,NA
Plausible,22,8,hall,worry,0,1,6.862757913051401,Jane looked forward to going to the concert hall after it had been remodeled.,43,83,0.9738675958188153,concert,hall,1.5455487460441795,0.05123,Staubs,Low,1.5834326472042863,0,NA,NA,NA
Implausible,33,4,cabinet,suppose,0,1,7.237059026124737,The dealer counted the cabinet drawers before making the sale.,44,83,0.9738675958188153,cabinet,drawers,-1.12401625395582,7.71e-4,Staubs,Low,-2.612959556165632,1,NA,NA,NA
Implausible,33,5,drawers,forties,1,1,7.016609683894219,The dealer counted the cabinet drawers before making the sale.,44,83,0.9738675958188153,cabinet,drawers,-1.12401625395582,7.71e-4,Staubs,Low,-2.612959556165632,0,NA,NA,NA
Plausible,30,5,safety,anyone,0,1,6.602587892189336,Mary was reassured about the safety belt because it was a big improvement.,46,83,0.9738675958188153,safety,belt,0.2176507460441801,0.002332,Staubs,Low,-1.506166382258579,1,NA,NA,NA
Plausible,30,6,belt,sees,1,1,7.200424892944957,Mary was reassured about the safety belt because it was a big improvement.,46,83,0.9738675958188153,safety,belt,0.2176507460441801,0.002332,Staubs,Low,-1.506166382258579,0,NA,NA,NA
Implausible,35,7,problem,follows,0,1,7.327123292259293,The teacher was unable to scold the problem child in her class.,51,83,0.9738675958188153,problem,child,-1.7587992539558202,3.68e-4,Staubs,Low,-3.3525649915600306,1,NA,NA,NA
Implausible,35,8,child,yours,1,1,7.0825485693553,The teacher was unable to scold the problem child in her class.,51,83,0.9738675958188153,problem,child,-1.7587992539558202,3.68e-4,Staubs,Low,-3.3525649915600306,0,NA,NA,NA
Plausible,10,9,ice,fort,1,1,6.773080375655535,One of my favorite feelings is when I eat ice cream because it's so sweet.,53,83,0.9738675958188153,ice,cream,0.2846797460441799,0.1511365,Ours,High,2.6652907512400463,1,NA,NA,NA
Plausible,10,10,cream,naval,0,1,6.76849321164863,One of my favorite feelings is when I eat ice cream because it's so sweet.,53,83,0.9738675958188153,ice,cream,0.2846797460441799,0.1511365,Ours,High,2.6652907512400463,0,NA,NA,NA
Implausible,17,6,web,etc,1,1,6.774223886357614,I heard that Billy read a web site about dogs.,54,83,0.9738675958188153,web,site,-2.01966825395582,0.1143555,Ours,High,2.3864193665102027,1,NA,NA,NA
Implausible,17,7,site,anti,0,1,6.413458957167357,I heard that Billy read a web site about dogs.,54,83,0.9738675958188153,web,site,-2.01966825395582,0.1143555,Ours,High,2.3864193665102027,0,NA,NA,NA
Plausible,42,5,surface,anybody,0,1,6.876264611890766,The astronaut landed on the surface crater that had been rumored to exist.,58,83,0.9738675958188153,surface,crater,0.95598374604418,2.86e-6,Staubs,Low,-8.2098263048972,1,NA,NA,NA
Plausible,42,6,crater,redeem,1,1,7.134890851565884,The astronaut landed on the surface crater that had been rumored to exist.,58,83,0.9738675958188153,surface,crater,0.95598374604418,2.86e-6,Staubs,Low,-8.2098263048972,0,NA,NA,NA
Implausible,39,4,ceiling,breathe,1,1,6.872128101338986,Ricardo leaned against the ceiling supports while he ate his lunch.,74,83,0.9738675958188153,ceiling,supports,-1.3240162539558202,8.08e-5,Staubs,Low,-4.868670964201911,1,NA,NA,NA
Implausible,39,5,supports,gotten,1,1,7.601402334583733,Ricardo leaned against the ceiling supports while he ate his lunch.,74,83,0.9738675958188153,ceiling,supports,-1.3240162539558202,8.08e-5,Staubs,Low,-4.868670964201911,0,NA,NA,NA
Implausible,3,10,dining,treaty,1,1,7.745435610274381,When I was a kid I hated the color of dining rooms because they were always so boring.,75,83,0.9738675958188153,dining,rooms,-2.3240162539558202,0.3117497,Ours,High,3.3893079715033156,1,NA,NA,NA
Implausible,3,11,rooms,aware,0,1,6.51471269087253,When I was a kid I hated the color of dining rooms because they were always so boring.,75,83,0.9738675958188153,dining,rooms,-2.3240162539558202,0.3117497,Ours,High,3.3893079715033156,0,NA,NA,NA
Plausible,12,12,lung,troy,1,1,6.5722825426940075,"Due to her difficulty of breathing, Jamie was really worried about her lung cancer because it is hard to treat.",76,83,0.9738675958188153,lung,cancer,1.41511374604418,0.1379383,Ours,High,2.57391383298145,1,NA,NA,NA
Plausible,12,13,cancer,wonder,0,1,6.419994928147142,"Due to her difficulty of breathing, Jamie was really worried about her lung cancer because it is hard to treat.",76,83,0.9738675958188153,lung,cancer,1.41511374604418,0.1379383,Ours,High,2.57391383298145,0,NA,NA,NA
Plausible,2,12,locker,sang,0,1,6.440946540632921,Kimmy panicked when she realized that she left the books in the locker room after gym class.,77,83,0.9738675958188153,locker,room,1.80641874604418,0.5015731,Ours,High,3.8648567087446786,1,NA,NA,NA
Plausible,2,13,room,smoked,1,1,6.763884908562435,Kimmy panicked when she realized that she left the books in the locker room after gym class.,77,83,0.9738675958188153,locker,room,1.80641874604418,0.5015731,Ours,High,3.8648567087446786,0,NA,NA,NA
Plausible,32,5,service,anymore,0,1,6.447305862541213,Gordon was annoyed by the service charges at the local mortgage company.,78,83,0.9738675958188153,service,charges,1.7629407460441797,0.001149,Staubs,Low,-2.2140006518802053,1,NA,NA,NA
Plausible,32,6,charges,glad,1,1,6.536691597591305,Gordon was annoyed by the service charges at the local mortgage company.,78,83,0.9738675958188153,service,charges,1.7629407460441797,0.001149,Staubs,Low,-2.2140006518802053,0,NA,NA,NA
Implausible,9,3,baking,bailey,1,1,6.840546529288687,My mom received baking dishes from the new grocery store.,80,83,0.9738675958188153,baking,dishes,-1.80227725395582,0.1538439,Ours,High,2.6830458012264087,1,NA,NA,NA
Implausible,9,4,dishes,quoted,1,1,6.795705775173514,My mom received baking dishes from the new grocery store.,80,83,0.9738675958188153,baking,dishes,-1.80227725395582,0.1538439,Ours,High,2.6830458012264087,0,NA,NA,NA
Implausible,37,4,elevator,academia,0,1,6.673297967767654,The maid scolded the elevator mechanic who was goofing off.,85,83,0.9738675958188153,elevator,mechanic,-2.1990162539558202,1.99e-4,Staubs,Low,-3.9673431050044687,1,NA,NA,NA
Implausible,37,5,mechanic,diaspora,1,1,6.964135612418245,The maid scolded the elevator mechanic who was goofing off.,85,83,0.9738675958188153,elevator,mechanic,-2.1990162539558202,1.99e-4,Staubs,Low,-3.9673431050044687,0,NA,NA,NA
Implausible,13,7,graduate,honestly,1,1,6.952728644624869,Sally said she is attending that new graduate school everyone was talking about.,86,83,0.9738675958188153,graduate,school,-1.4906832539558201,0.1368266,Ours,High,2.5658217799841996,1,NA,NA,NA
Implausible,13,8,school,forget,0,1,6.476972362889683,Sally said she is attending that new graduate school everyone was talking about.,86,83,0.9738675958188153,graduate,school,-1.4906832539558201,0.1368266,Ours,High,2.5658217799841996,0,NA,NA,NA
Implausible,31,3,season,anyone,1,1,6.915723448631314,Arnie bought the season tickets though they cost more than last year.,93,83,0.9738675958188153,season,tickets,-1.16401625395582,0.002293,Staubs,Low,-1.5230316468710567,1,NA,NA,NA
Implausible,31,4,tickets,applies,0,1,6.5638555265321274,Arnie bought the season tickets though they cost more than last year.,93,83,0.9738675958188153,season,tickets,-1.16401625395582,0.002293,Staubs,Low,-1.5230316468710567,0,NA,NA,NA
Plausible,38,4,kitchen,happens,0,1,6.905753276311464,The contractor admired the kitchen fixtures after the renovation.,95,83,0.9738675958188153,kitchen,fixtures,1.71765074604418,1.37e-4,Staubs,Low,-4.340667003900837,1,NA,NA,NA
Plausible,38,5,fixtures,cinnamon,1,1,6.880384082186005,The contractor admired the kitchen fixtures after the renovation.,95,83,0.9738675958188153,kitchen,fixtures,1.71765074604418,1.37e-4,Staubs,Low,-4.340667003900837,0,NA,NA,NA
Implausible,11,8,wastewater,swapped,0,0,6.9985096422506015,I was really worried after I administered the wastewater treatment because it wasn't adequately tested.,100,83,0.9738675958188153,wastewater,treatment,-1.1066252539558201,0.1460549,Ours,High,2.6310899276781887,1,NA,NA,NA
